28,-debut-reservation
29,-fin-reservation
30,-hotel-fin
33,-reservation
36,-reservation
39,-reservation-chambre
170,-debut-reservation
171,-fin-reservation
172,-hotel-debut
174,-hotel-debut
175,-reservation
178,-reservation
181,-reservation-chambre
192,-debut-reservation
193,-fin-reservation
194,-hotel-fin
197,-reservation
200,-reservation
203,-reservation-chambre
215,-hotel
215,-hotel
215,-hotel
215,-hotel
88,-hotel
90,-hotel
261,-hotel-fin
263,-hotel-fin
266,-hotel-etape
275,-chambre
266,-hotel-etape
275,-chambre
285,-reservation
288,-reservation
291,-chambre
114,-debut
115,-fin
296,-debut-reservation
297,-fin-reservation
125,-debut
307,-debut-reservation
128,-debut
129,-fin
310,-debut-reservation
311,-fin-reservation
266,-hotel-etape
275,-chambre
291,-chambre
334,-reservation-chambre
1168,spk
4,-hotel
92,-hotel
6,-debut
7,-fin
94,-debut-reservation
95,-fin-reservation
97,-reservation
101,-hotel
126,-reservation
49,-general
101,-hotel
138,-hotel
141,-general-hotel
101,-hotel
101,-hotel
69,-debut-reservation
70,-fin-reservation
71,-reservation
162,-debut-reservation
163,-fin-reservation
164,-reservation
101,-hotel
1171,woz
6,-hotel
7,-debut-reservation
8,-fin-reservation
10,-reservation
13,-reservation
16,-reservation-chambre
19,-reservation-chambre
101,-hotel
102,-debut-reservation
103,-fin-reservation
105,-reservation
108,-reservation
111,-reservation-chambre
114,-reservation-chambre
125,-hotel
131,-ambigu
125,-hotel
125,-hotel
135,-chambre
41,-chambre
138,-reservation-chambre
53,-chambre
150,-reservation-chambre
1175,spk
4,-reservation
5,-nomme-hotel
6,-debut-reservation
7,-hotel
9,-nomme-hotel
10,-hotel
11,-debut-reservation
12,-fin-reservation
14,-reservation
16,-reservation
17,-reservation
20,-reservation-chambre
117,-reservation
118,-nomme-hotel
119,-debut-reservation
120,-hotel
122,-nomme-hotel
123,-hotel
124,-debut-reservation
125,-fin-reservation
127,-reservation
129,-reservation
130,-reservation
133,-reservation-chambre
143,-hotel
44,-chambre
160,-reservation-chambre
167,-ambigu
143,-hotel
143,-hotel
78,-reservation-chambre
194,-reservation-chambre
201,-reservation
202,-reservation
89,-debut
90,-fin
205,-debut-reservation
206,-fin-reservation
97,-chambre
213,-chambre
222,-reservation-chambre
1182,spk
5,-hotel
6,-reservation
7,-reservation
8,-reservation
9,-reservation
140,-hotel
141,-reservation
142,-reservation
143,-reservation
144,-reservation
147,-hotel
29,-chambre
147,-hotel
165,-reservation-chambre
169,-reservation
172,-reservation
183,-chambre
187,-chambre
193,-chambre
50,-reservation
147,-hotel
198,-reservation
200,-reservation-chambre
147,-hotel
207,-reservation
209,-chambre
75,-chambre
217,-reservation
147,-hotel
225,-reservation-chambre
147,-hotel
147,-hotel
250,-reservation
253,-reservation
107,-general
258,-general-hotel
259,-hotel
147,-hotel
147,-hotel
187,-chambre
250,-reservation
253,-reservation
147,-hotel
1186,spk
5,-reservation
8,-debut-reservation
9,-fin-reservation
12,-hotel
15,-general-hotel
16,-reservation
18,-hotel
19,-general-hotel
106,-reservation
109,-debut-reservation
110,-fin-reservation
113,-hotel
116,-general-hotel
117,-reservation
119,-hotel
120,-general-hotel
122,-hotel
124,-chambre
129,-chambre
32,-general
122,-hotel
122,-hotel
142,-hotel
143,-general-hotel
41,-general
122,-hotel
152,-general-hotel
50,-debut
51,-fin
161,-debut-reservation
162,-fin-reservation
56,-reservation
167,-reservation
168,-exclusion
122,-hotel
75,-general
122,-hotel
122,-hotel
189,-general
88,-debut
89,-fin
91,-chambre
122,-hotel
198,-reservation
202,-debut-reservation
203,-fin-reservation
205,-reservation-chambre
1187,spk
4,-reservation
7,-debut-reservation
8,-fin-reservation
9,-hotel-debut
13,-reservation
17,-debut-reservation
18,-fin-reservation
20,-reservation
24,-hotel-fin
25,-debut-reservation
26,-fin-reservation
91,-reservation
94,-debut-reservation
95,-fin-reservation
96,-hotel-debut
100,-reservation
104,-debut-reservation
105,-fin-reservation
107,-reservation
111,-hotel-fin
112,-debut-reservation
113,-fin-reservation
32,-chambre
119,-reservation-chambre
125,-reservation
48,-chambre
135,-reservation-chambre
138,-reservation
62,-debut
63,-fin
64,-hotel-debut
66,-debut
67,-fin
68,-hotel-fin
149,-debut-reservation
150,-fin-reservation
151,-hotel-debut
153,-debut-reservation
154,-fin-reservation
155,-hotel-fin
159,-hotel-fin
1189,spk
3,-debut-reservation
4,-fin-reservation
5,-hotel-debut
7,-reservation
8,-hotel-fin
9,-debut-reservation
10,-fin-reservation
12,-reservation
15,-reservation-chambre
102,-debut-reservation
103,-fin-reservation
104,-hotel-debut
106,-reservation
107,-hotel-fin
108,-debut-reservation
109,-fin-reservation
111,-reservation
114,-reservation-chambre
126,-hotel
130,-chambre
126,-hotel
137,-reservation
140,-hotel-fin
126,-hotel
126,-hotel
130,-chambre
166,-hotel-debut
171,-debut-reservation
186,-debut-reservation
1190,spk
4,-hotel
5,-reservation
6,-reservation
7,-reservation
9,-reservation
53,-hotel
54,-reservation
55,-reservation
56,-reservation
58,-reservation
63,-hotel
70,-ambigu
63,-hotel
63,-hotel
30,-chambre
32,-chambre
33,-hotel
79,-inclusion
63,-hotel
63,-hotel
85,-reservation-chambre
87,-reservation-chambre
88,-hotel
94,-reservation
95,-reservation
96,-reservation
97,-reservation
98,-reservation
99,-reservation
1191,spk
3,-reservation
4,-hotel-debut
5,-debut-reservation
6,-fin-reservation
8,-hotel-fin
9,-debut-reservation
10,-fin-reservation
44,-reservation
45,-hotel-debut
46,-debut-reservation
47,-fin-reservation
49,-hotel-fin
50,-debut-reservation
51,-fin-reservation
53,-reservation
57,-hotel
64,-ambigu
57,-hotel
57,-hotel
57,-hotel
72,-hotel-debut
76,-hotel
76,-hotel
1195,woz
4,-debut-reservation
5,-fin-reservation
6,-reservation
7,-reservation
8,-hotel-debut
10,-debut-reservation
11,-fin-reservation
12,-reservation
13,-hotel-fin
16,-reservation
61,-debut-reservation
62,-fin-reservation
63,-reservation
64,-reservation
65,-hotel-debut
67,-debut-reservation
68,-fin-reservation
69,-reservation
70,-hotel-fin
73,-reservation
79,-hotel
79,-hotel
87,-reservation-chambre
35,-debut
36,-fin
96,-debut-reservation
97,-fin-reservation
50,-hotel
111,-hotel-debut
1196,spk
6,-hotel
30,-reservation
33,-hotel
34,-reservation
35,-reservation
37,-reservation
42,-reservation
1199,woz
4,-reservation
6,-hotel
7,-hotel
9,-hotel
11,-reservation
12,-reservation
13,-reservation
14,-reservation
150,-reservation
152,-hotel
153,-hotel
155,-hotel
157,-reservation
158,-reservation
159,-reservation
160,-reservation
166,-hotel
166,-hotel
166,-hotel
166,-hotel
183,-ambigu
166,-hotel
166,-hotel
166,-hotel
185,-hotel
189,-ambigu
166,-hotel
166,-hotel
166,-hotel
208,-reservation-chambre
166,-hotel
216,-hotel
166,-hotel
224,-hotel
84,-reservation
86,-reservation
92,-reservation-chambre
234,-reservation
166,-hotel
166,-hotel
236,-reservation
237,-exclusion
166,-hotel
166,-hotel
242,-reservation-chambre
247,-reservation-chambre
166,-hotel
256,-reservation
166,-hotel
115,-hotel
116,-general-hotel
267,-hotel
268,-general-hotel
285,-reservation-chambre
1200,spk
3,-debut-reservation
4,-fin-reservation
5,-hotel-debut
7,-debut-reservation
8,-fin-reservation
9,-hotel-fin
13,-reservation
16,-reservation-chambre
109,-debut-reservation
110,-fin-reservation
111,-hotel-debut
113,-debut-reservation
114,-fin-reservation
115,-hotel-fin
119,-reservation
122,-reservation-chambre
130,-hotel-debut
132,-hotel
138,-ambigu
132,-hotel
132,-hotel
38,-reservation
40,-debut-reservation
41,-fin-reservation
44,-hotel
149,-reservation
151,-debut-reservation
152,-fin-reservation
155,-hotel
50,-debut
51,-fin
161,-debut-reservation
162,-fin-reservation
54,-debut
55,-fin
165,-debut-reservation
166,-fin-reservation
169,-reservation
62,-hotel
64,-debut
65,-fin
173,-hotel-fin
175,-debut-reservation
176,-fin-reservation
179,-reservation
182,-reservation-chambre
185,-hotel
185,-hotel
198,-reservation
205,-reservation
1203,spk
3,-reservation
4,-hotel
5,-hotel
6,-nomme-hotel
7,-debut-reservation
8,-fin-reservation
9,-reservation
12,-reservation-chambre
17,-hotel
18,-general-hotel
66,-reservation
67,-hotel
68,-hotel
69,-nomme-hotel
70,-debut-reservation
71,-fin-reservation
72,-reservation
75,-reservation-chambre
80,-hotel
81,-general-hotel
83,-hotel
95,-ambigu
83,-hotel
83,-hotel
98,-reservation
105,-chambre
108,-chambre
40,-hotel
41,-general-hotel
83,-hotel
83,-hotel
83,-hotel
83,-hotel
117,-hotel
118,-general-hotel
83,-hotel
83,-hotel
55,-debut
56,-fin
83,-hotel
108,-chambre
83,-hotel
105,-chambre
83,-hotel
108,-chambre
83,-hotel
105,-chambre
83,-hotel
108,-chambre
83,-hotel
105,-chambre
134,-debut
135,-fin
1204,woz
4,-hotel-debut
5,-debut-reservation
6,-fin-reservation
10,-hotel-fin
11,-debut-reservation
12,-fin-reservation
14,-reservation
17,-reservation-chambre
117,-hotel-debut
118,-debut-reservation
119,-fin-reservation
123,-hotel-fin
124,-debut-reservation
125,-fin-reservation
127,-reservation
130,-reservation-chambre
140,-hotel
140,-hotel
140,-hotel
140,-hotel
156,-reservation
78,-hotel
82,-hotel
197,-hotel-debut
201,-hotel
97,-hotel
216,-hotel-fin
1205,spk
5,-reservation
6,-general-hotel
7,-hotel
9,-general-hotel
10,-hotel
11,-debut-reservation
12,-fin-reservation
13,-reservation
16,-reservation
19,-reservation-chambre
100,-reservation
101,-general-hotel
102,-hotel
104,-general-hotel
105,-hotel
106,-debut-reservation
107,-fin-reservation
108,-reservation
111,-reservation
114,-reservation-chambre
120,-hotel
120,-hotel
120,-hotel
42,-chambre
134,-reservation
137,-reservation
142,-reservation-chambre
147,-reservation
150,-reservation
153,-chambre
58,-reservation
61,-reservation
160,-reservation
163,-reservation
120,-hotel
153,-chambre
76,-reservation
182,-reservation
1207,woz
4,-hotel
5,-reservation
6,-reservation
7,-reservation
8,-reservation
10,-reservation-chambre
12,-hotel
13,-nomme-hotel
83,-hotel
84,-reservation
85,-reservation
86,-reservation
87,-reservation
89,-reservation-chambre
91,-hotel
92,-nomme-hotel
94,-hotel
19,-nomme-hotel
99,-hotel
100,-nomme-hotel
111,-reservation
116,-chambre
37,-reservation
94,-hotel
116,-chambre
123,-reservation
128,-reservation
131,-reservation
94,-hotel
116,-chambre
1208,spk
6,-hotel
7,-hotel
8,-reservation
9,-reservation
10,-reservation
11,-reservation
14,-reservation-chambre
20,-hotel
21,-general-hotel
114,-hotel
115,-hotel
116,-reservation
117,-reservation
118,-reservation
119,-reservation
122,-reservation-chambre
128,-hotel
129,-general-hotel
133,-hotel
135,-hotel
137,-hotel
36,-reservation
39,-reservation-chambre
42,-hotel
43,-general-hotel
46,-hotel
47,-general-hotel
149,-reservation
152,-reservation-chambre
155,-hotel
156,-general-hotel
158,-ambigu
137,-hotel
137,-hotel
137,-hotel
159,-hotel
160,-general-hotel
63,-general
175,-hotel
176,-general-hotel
182,-reservation
137,-hotel
1210,spk
3,-reservation
4,-reservation
5,-reservation
6,-reservation
7,-hotel
8,-reservation
98,-reservation
99,-reservation
100,-reservation
101,-reservation
102,-hotel
103,-reservation
105,-hotel
110,-reservation
111,-reservation
112,-reservation
116,-chambre
133,-inclusion
105,-hotel
105,-hotel
110,-reservation
111,-reservation
116,-chambre
105,-hotel
165,-reservation
105,-hotel
1214,woz
3,-reservation
4,-hotel
6,-reservation
9,-reservation-chambre
11,-reservation
14,-reservation
15,-reservation
16,-reservation
78,-reservation
79,-hotel
81,-reservation
84,-reservation-chambre
86,-reservation
89,-reservation
90,-reservation
91,-reservation
93,-hotel
103,-reservation
93,-hotel
86,-reservation
120,-reservation
121,-reservation
122,-reservation
1216,spk
4,-hotel
5,-hotel
7,-debut-reservation
8,-fin-reservation
55,-hotel
56,-hotel
58,-debut-reservation
59,-fin-reservation
14,-hotel
15,-hotel
17,-debut-reservation
18,-fin-reservation
65,-hotel
66,-hotel
68,-debut-reservation
69,-fin-reservation
73,-reservation
75,-hotel
31,-hotel
32,-nomme-hotel
75,-hotel
66,-hotel
73,-reservation
86,-hotel
87,-nomme-hotel
75,-hotel
75,-hotel
1218,spk
5,-hotel
308,-hotel
14,-nomme
18,-debut
19,-fin
315,-hotel
316,-hotel
317,-nomme-hotel
319,-reservation
321,-debut-reservation
322,-fin-reservation
324,-hotel
31,-hotel
32,-general-hotel
33,-hotel
34,-general-hotel
35,-general-hotel
38,-chambre
333,-ambigu
324,-hotel
316,-hotel
317,-nomme-hotel
336,-hotel
337,-general-hotel
338,-hotel
339,-general-hotel
340,-general-hotel
343,-chambre
48,-general
352,-hotel
353,-general-hotel
55,-general-hotel
56,-general-hotel
358,-exclusion
324,-hotel
361,-general-hotel
362,-general-hotel
370,-reservation
77,-reservation
80,-reservation
384,-reservation-chambre
387,-reservation-chambre
324,-hotel
94,-hotel
104,-chambre
110,-hotel
111,-general-hotel
401,-hotel
402,-reservation
403,-reservation
404,-reservation
405,-reservation
408,-reservation
411,-reservation-chambre
415,-reservation
417,-hotel
418,-general-hotel
426,-hotel
130,-general-hotel
131,-hotel
445,-general-hotel
446,-hotel
447,-ambigu
426,-hotel
426,-hotel
426,-hotel
138,-general
453,-general-hotel
454,-hotel
142,-general-hotel
143,-hotel
457,-general-hotel
458,-hotel
426,-hotel
152,-hotel
153,-general-hotel
464,-exclusion
426,-hotel
467,-hotel
468,-general-hotel
169,-general-hotel
170,-general-hotel
171,-hotel
484,-general-hotel
485,-general-hotel
486,-hotel
174,-reservation
489,-reservation
193,-hotel
194,-debut
195,-fin
200,-chambre
508,-hotel
509,-debut-reservation
510,-fin-reservation
512,-reservation
515,-reservation-chambre
521,-hotel
525,-chambre
529,-chambre
521,-hotel
521,-hotel
541,-ambigu
521,-hotel
521,-hotel
546,-ambigu
529,-chambre
525,-chambre
521,-hotel
521,-hotel
529,-chambre
559,-inclusion
521,-hotel
244,-debut
245,-fin
569,-debut-reservation
570,-fin-reservation
572,-reservation-chambre
575,-reservation-chambre
578,-reservation
256,-debut
257,-fin
581,-debut-reservation
582,-fin-reservation
585,-reservation
586,-reservation
271,-hotel
596,-hotel
274,-debut
275,-fin
278,-chambre
599,-debut-reservation
600,-fin-reservation
601,-reservation
603,-reservation-chambre
608,-hotel
608,-hotel
599,-debut-reservation
600,-fin-reservation
1221,spk
3,-debut
4,-fin
5,-hotel
7,-nomme-hotel
11,-general-hotel
59,-debut-reservation
60,-fin-reservation
61,-hotel
63,-nomme-hotel
64,-reservation
67,-general-hotel
70,-reservation
73,-hotel
75,-hotel
77,-hotel
82,-chambre
77,-hotel
82,-chambre
36,-nomme
95,-reservation
77,-hotel
99,-hotel
100,-nomme-hotel
43,-reservation
47,-reservation-chambre
107,-reservation
111,-reservation-chambre
114,-reservation
115,-reservation
1223,spk
3,-debut-reservation
4,-fin-reservation
6,-hotel
7,-reservation
10,-reservation-chambre
34,-debut-reservation
35,-fin-reservation
37,-hotel
38,-reservation
41,-reservation-chambre
15,-debut
16,-fin
46,-debut-reservation
47,-fin-reservation
58,-hotel
1224,spk
6,-debut-reservation
7,-fin-reservation
8,-reservation
9,-hotel
10,-general-hotel
12,-reservation
15,-reservation
18,-reservation-chambre
75,-debut-reservation
76,-fin-reservation
77,-reservation
78,-hotel
79,-general-hotel
81,-reservation
84,-reservation
87,-reservation-chambre
93,-hotel
27,-general
95,-hotel
96,-general-hotel
34,-general
102,-hotel
103,-general-hotel
36,-general
105,-general-hotel
44,-general
112,-hotel
113,-general-hotel
116,-hotel
121,-chambre
126,-chambre
132,-ambigu
116,-hotel
126,-chambre
116,-hotel
121,-chambre
139,-reservation
142,-reservation
1225,woz
4,-hotel
5,-debut-reservation
6,-fin-reservation
7,-reservation
10,-reservation-chambre
42,-hotel
43,-debut-reservation
44,-fin-reservation
45,-reservation
48,-reservation-chambre
52,-hotel
54,-hotel
61,-reservation
63,-reservation
65,-reservation
67,-reservation
34,-general
54,-hotel
75,-hotel
76,-general-hotel
1228,woz
3,-reservation
6,-reservation-chambre
8,-debut-reservation
9,-fin-reservation
10,-hotel-debut
12,-debut-reservation
13,-fin-reservation
14,-hotel-fin
102,-reservation
105,-reservation-chambre
107,-debut-reservation
108,-fin-reservation
109,-hotel-debut
111,-debut-reservation
112,-fin-reservation
113,-hotel-fin
115,-hotel
120,-chambre
125,-chambre
17,-hotel
20,-debut
21,-fin
129,-hotel-debut
132,-debut-reservation
133,-fin-reservation
115,-hotel
115,-hotel
115,-hotel
115,-hotel
115,-hotel
125,-chambre
102,-reservation
115,-hotel
120,-chambre
102,-reservation
115,-hotel
115,-hotel
161,-ambigu
115,-hotel
59,-debut-reservation
60,-fin-reservation
63,-debut-reservation
64,-fin-reservation
68,-hotel-fin
115,-hotel
171,-debut-reservation
172,-fin-reservation
175,-debut-reservation
176,-fin-reservation
180,-hotel-fin
78,-reservation
80,-hotel
81,-debut-reservation
82,-fin-reservation
84,-reservation-chambre
190,-reservation
192,-hotel
193,-debut-reservation
194,-fin-reservation
196,-reservation-chambre
198,-hotel
92,-debut-reservation
93,-fin-reservation
94,-hotel
198,-hotel
207,-debut-reservation
208,-fin-reservation
209,-hotel
1229,spk
3,-debut-reservation
4,-fin-reservation
5,-hotel
6,-general-hotel
7,-hotel
8,-reservation
11,-reservation
14,-reservation-chambre
61,-debut-reservation
62,-fin-reservation
63,-hotel
64,-general-hotel
65,-hotel
66,-reservation
69,-reservation
72,-reservation-chambre
21,-general
78,-hotel
79,-general-hotel
80,-hotel
82,-hotel
87,-chambre
92,-chambre
82,-hotel
92,-chambre
66,-reservation
69,-reservation
82,-hotel
87,-chambre
66,-reservation
69,-reservation
102,-ambigu
87,-chambre
92,-chambre
82,-hotel
92,-chambre
66,-reservation
82,-hotel
87,-chambre
66,-reservation
48,-hotel
49,-hotel
119,-hotel
120,-hotel
1234,spk
4,-hotel
5,-hotel
6,-debut-reservation
7,-fin-reservation
8,-reservation
10,-reservation-chambre
14,-hotel
15,-general-hotel
17,-general-hotel
104,-hotel
105,-hotel
106,-debut-reservation
107,-fin-reservation
108,-reservation
110,-reservation-chambre
114,-hotel
115,-general-hotel
117,-general-hotel
122,-hotel
123,-hotel
125,-hotel
133,-ambigu
125,-hotel
125,-hotel
135,-chambre
141,-chambre
125,-hotel
141,-chambre
145,-reservation
125,-hotel
54,-chambre
162,-chambre
70,-debut
71,-fin
73,-chambre
176,-reservation
178,-debut-reservation
179,-fin-reservation
181,-reservation-chambre
191,-reservation-chambre
94,-general
95,-general
201,-hotel
202,-general-hotel
203,-general-hotel
1236,woz
4,-hotel
5,-hotel
7,-debut-reservation
8,-fin-reservation
9,-reservation
11,-reservation-chambre
19,-hotel
20,-general-hotel
22,-hotel
23,-general-hotel
182,-hotel
183,-hotel
185,-debut-reservation
186,-fin-reservation
187,-reservation
189,-reservation-chambre
197,-hotel
198,-general-hotel
200,-hotel
201,-general-hotel
203,-hotel
206,-hotel
208,-hotel
209,-hotel
214,-hotel
215,-hotel
208,-hotel
208,-hotel
232,-ambigu
208,-hotel
208,-hotel
242,-chambre
68,-general
69,-general
208,-hotel
208,-hotel
208,-hotel
208,-hotel
251,-hotel
252,-general-hotel
253,-general-hotel
74,-general
75,-general
257,-hotel
258,-general-hotel
259,-general-hotel
82,-general
208,-hotel
265,-hotel
266,-general-hotel
208,-hotel
208,-hotel
96,-general
208,-hotel
279,-hotel
280,-general-hotel
105,-reservation
208,-hotel
208,-hotel
289,-reservation
208,-hotel
117,-chambre
122,-hotel
123,-general-hotel
208,-hotel
242,-chambre
301,-reservation-chambre
208,-hotel
306,-hotel
307,-general-hotel
133,-hotel
134,-hotel
137,-debut
138,-fin
142,-chambre
147,-hotel
148,-general-hotel
317,-hotel
318,-hotel
321,-debut-reservation
322,-fin-reservation
323,-reservation
326,-reservation-chambre
331,-hotel
332,-general-hotel
208,-hotel
242,-chambre
323,-reservation
1237,spk
3,-hotel
5,-debut-reservation
6,-fin-reservation
7,-hotel
9,-reservation
12,-reservation-chambre
16,-hotel
17,-general-hotel
80,-hotel
82,-debut-reservation
83,-fin-reservation
84,-hotel
86,-reservation
89,-reservation-chambre
93,-hotel
94,-general-hotel
96,-hotel
98,-hotel
103,-debut-reservation
104,-fin-reservation
105,-reservation
96,-hotel
86,-reservation
96,-hotel
86,-reservation
127,-reservation
131,-reservation
1239,woz
4,-reservation
5,-hotel-debut
6,-debut-reservation
7,-fin-reservation
8,-reservation
10,-debut-reservation
11,-fin-reservation
12,-hotel-fin
13,-reservation
15,-reservation
23,-general-hotel
24,-reservation
128,-reservation
129,-hotel-debut
130,-debut-reservation
131,-fin-reservation
132,-reservation
134,-debut-reservation
135,-fin-reservation
136,-hotel-fin
137,-reservation
139,-reservation
147,-general-hotel
148,-reservation
151,-hotel
30,-general-hotel
158,-general-hotel
161,-general-hotel
43,-chambre
171,-reservation-chambre
151,-hotel
59,-hotel
62,-general-hotel
184,-reservation
187,-hotel
190,-general-hotel
151,-hotel
77,-hotel
78,-debut
79,-fin
81,-debut
82,-fin
83,-hotel
87,-general-hotel
203,-reservation
205,-hotel
206,-debut-reservation
207,-fin-reservation
209,-debut-reservation
210,-fin-reservation
211,-hotel
212,-reservation
214,-reservation
215,-general-hotel
240,-reservation-chambre
241,-reservation-chambre
1240,spk
5,-nomme-hotel
7,-reservation
8,-debut-reservation
9,-fin-reservation
10,-reservation
11,-reservation
14,-reservation-chambre
116,-nomme-hotel
118,-reservation
119,-debut-reservation
120,-fin-reservation
121,-reservation
122,-reservation
125,-reservation-chambre
135,-hotel
34,-chambre
146,-chambre
135,-hotel
65,-chambre
177,-chambre
197,-reservation
210,-reservation-chambre
1241,spk
3,-reservation
6,-reservation
8,-hotel
9,-reservation
10,-reservation
11,-reservation
12,-reservation
22,-hotel
23,-general-hotel
24,-general-hotel
25,-general-hotel
105,-reservation
108,-reservation
110,-hotel
111,-reservation
112,-reservation
113,-reservation
114,-reservation
124,-hotel
125,-general-hotel
126,-general-hotel
127,-general-hotel
130,-hotel
31,-general
32,-general
33,-general
137,-ambigu
130,-hotel
130,-hotel
139,-general
140,-general
141,-general
38,-general
146,-general
147,-hotel
163,-reservation
169,-inclusion
130,-hotel
130,-hotel
124,woz
7,-reservation
8,-reservation
9,-reservation
10,-hotel
11,-reservation
12,-reservation
13,-reservation
15,-reservation
16,-reservation
19,-reservation-chambre
66,-reservation
67,-reservation
68,-reservation
69,-hotel
70,-reservation
71,-reservation
72,-reservation
74,-reservation
75,-reservation
78,-reservation-chambre
81,-hotel
100,-reservation
102,-reservation
104,-reservation
1260,spk
4,-reservation
6,-hotel
7,-reservation
8,-reservation
9,-reservation
11,-reservation-chambre
73,-reservation
75,-hotel
76,-reservation
77,-reservation
78,-reservation
80,-reservation-chambre
84,-reservation
85,-reservation
87,-hotel
92,-chambre
97,-chambre
87,-hotel
104,-reservation
109,-reservation
112,-reservation
114,-reservation
117,-reservation
87,-hotel
97,-chambre
114,-reservation
117,-reservation
87,-hotel
97,-chambre
114,-reservation
117,-reservation
1270,spk
4,-reservation
6,-hotel
67,-reservation
69,-hotel
71,-reservation
72,-reservation
73,-reservation
74,-reservation
76,-hotel
22,-reservation-chambre
76,-hotel
90,-reservation-chambre
96,-reservation
101,-chambre
34,-chambre
107,-reservation-chambre
76,-hotel
67,-reservation
101,-chambre
1271,spk
5,-hotel
6,-hotel
10,-chambre
14,-debut
15,-fin
49,-reservation
51,-hotel
52,-hotel
53,-reservation
54,-reservation
56,-reservation-chambre
60,-debut-reservation
61,-fin-reservation
63,-hotel
64,-hotel
78,-reservation
79,-reservation
86,-inclusion
63,-hotel
1288,woz
5,-hotel
6,-debut-reservation
7,-fin-reservation
8,-hotel
10,-reservation
13,-reservation-chambre
17,-hotel
18,-general-hotel
55,-hotel
56,-debut-reservation
57,-fin-reservation
58,-hotel
60,-reservation
63,-reservation-chambre
67,-hotel
68,-general-hotel
76,-hotel
81,-chambre
30,-hotel
76,-hotel
76,-hotel
89,-hotel
76,-hotel
81,-chambre
1289,spk
6,-debut-reservation
7,-fin-reservation
8,-hotel-debut
10,-debut-reservation
11,-fin-reservation
12,-hotel-etape
13,-debut-reservation
14,-fin-reservation
15,-hotel-fin
16,-reservation
20,-reservation-chambre
70,-debut-reservation
71,-fin-reservation
72,-hotel-debut
74,-debut-reservation
75,-fin-reservation
76,-hotel-etape
77,-debut-reservation
78,-fin-reservation
79,-hotel-fin
80,-reservation
84,-reservation-chambre
94,-reservation
1291,spk
3,-reservation
4,-reservation
6,-reservation-chambre
10,-hotel
11,-nomme-hotel
13,-nomme-hotel
15,-debut-reservation
16,-fin-reservation
92,-reservation
93,-reservation
95,-reservation-chambre
99,-hotel
100,-nomme-hotel
102,-nomme-hotel
104,-debut-reservation
105,-fin-reservation
26,-chambre
110,-reservation
115,-reservation-chambre
31,-nomme
33,-nomme
119,-hotel
120,-nomme-hotel
122,-nomme-hotel
125,-hotel
131,-chambre
136,-chambre
141,-chambre
46,-chambre
49,-hotel
50,-nomme-hotel
52,-nomme-hotel
53,-hotel
145,-reservation-chambre
148,-hotel
149,-nomme-hotel
151,-nomme-hotel
152,-hotel
166,-reservation-chambre
168,-inclusion
125,-hotel
131,-chambre
125,-hotel
136,-chambre
170,-reservation-chambre
81,-debut
82,-fin
180,-debut-reservation
181,-fin-reservation
1294,spk
3,-reservation
78,-reservation
81,-reservation
84,-hotel-debut
11,-debut
12,-fin
86,-debut-reservation
87,-fin-reservation
88,-reservation
89,-reservation
28,-hotel
103,-hotel-etape
106,-reservation
107,-reservation
45,-debut
46,-fin
120,-debut-reservation
121,-fin-reservation
58,-hotel-fin
131,-reservation
133,-hotel-fin
138,-reservation
139,-reservation
68,-debut
69,-fin
143,-debut-reservation
144,-fin-reservation
1297,spk
4,-hotel
5,-hotel
6,-general-hotel
7,-reservation
8,-reservation
9,-reservation
11,-reservation
15,-reservation-chambre
69,-hotel
70,-hotel
71,-general-hotel
72,-reservation
73,-reservation
74,-reservation
76,-reservation
80,-reservation-chambre
89,-hotel
30,-hotel
31,-general-hotel
89,-hotel
99,-hotel
100,-general-hotel
1300,spk
4,-reservation
6,-hotel
7,-reservation
8,-reservation
9,-reservation
11,-reservation-chambre
14,-reservation
63,-reservation
65,-hotel
66,-reservation
67,-reservation
68,-reservation
70,-reservation-chambre
73,-reservation
81,-hotel
87,-chambre
91,-reservation
103,-exclusion
81,-hotel
50,-reservation
81,-hotel
87,-chambre
120,-reservation
123,-reservation
124,-reservation
125,-reservation
1301,woz
53,-hotel
5,-debut
6,-fin
55,-debut-reservation
56,-fin-reservation
59,-hotel
13,-reservation
16,-hotel
17,-general-hotel
65,-reservation
68,-hotel
69,-general-hotel
73,-chambre
21,-general
26,-general
77,-hotel
78,-general-hotel
82,-hotel
83,-general-hotel
29,-general
85,-hotel
86,-general-hotel
36,-general
59,-hotel
73,-chambre
91,-reservation
92,-hotel
93,-general-hotel
99,-reservation
1309,woz
5,-reservation
6,-reservation
7,-reservation
10,-reservation-chambre
12,-hotel
15,-hotel
16,-general-hotel
61,-reservation
62,-reservation
63,-reservation
66,-reservation-chambre
68,-hotel
71,-hotel
72,-general-hotel
76,-reservation
80,-reservation
82,-reservation
83,-reservation
85,-hotel
85,-hotel
1315,spk
9,-hotel
10,-hotel
131,-hotel
132,-hotel
135,-hotel
136,-hotel
139,-hotel
143,-reservation
144,-reservation
145,-reservation
146,-reservation
147,-reservation
151,-reservation
153,-reservation
154,-reservation
155,-reservation
162,-hotel
177,-reservation
179,-reservation
66,-chambre
185,-reservation
188,-reservation-chambre
162,-hotel
179,-reservation
197,-chambre
162,-hotel
179,-reservation
197,-chambre
210,-reservation
211,-reservation
162,-hotel
179,-reservation
